x,y,zone,city_name,id,name
-165.5999781817016,39.53303647306084,residential,Lomark,48541815,NA
-165.60208115515678,39.53176192993221,residential,Lomark,48541809,NA
-165.6019008559548,39.534394242553795,residential,Lomark,48562238,NA
-165.60303360583882,39.534838022905156,residential,Lomark,48510586,NA
-165.60233350757028,39.535252617133814,residential,Lomark,48594357,NA
-165.60420893545034,39.53684135350802,residential,Lomark,48510589,NA
-165.60466891988492,39.53719446991935,residential,Lomark,48523375,NA
-165.60142136999727,39.53467834851384,residential,Lomark,48562242,NA
-165.59482744042734,39.516074927477185,tourism,Lomark,48532430,NA
-165.60861918737513,39.53854993391588,commercial,Lomark,48510617,Seafarer's Cafe
-165.61008285489146,39.54068228041951,commercial,Lomark,12645999466,NA
-165.607931762049,39.53839267832459,commercial,Lomark,5143691753,NA
-165.60339985207978,39.5297219800026,residential,Lomark,48510622,NA
-165.6019559161543,39.52806540961678,residential,Lomark,4530897811,NA
-165.60165098516154,39.526733653644534,residential,Lomark,48510628,NA
-165.59744242164447,39.51951640780607,residential,Lomark,48510650,NA
-165.59739669581143,39.51943980834006,tourism,Lomark,48510651,NA
-165.59826927834433,39.51906696562083,residential,Lomark,1934014315,NA
-165.5964036756315,39.51998564693543,tourism,Lomark,48554000,NA
-165.59574846335255,39.51909318597857,tourism,Lomark,2128245061,NA
-165.60671037887965,39.536038580619795,residential,Lomark,48510670,NA
-165.56935942254768,39.51037302654152,residential,Lomark,691146810,NA
-165.56831050657414,39.510616850782505,residential,Lomark,2437678020,NA
-165.56904074515597,39.512355461107894,residential,Lomark,48584205,NA
-165.58449745489384,39.52286686769171,residential,Lomark,48511160,NA
-165.58563015537592,39.52294856247645,commercial,Lomark,48562976,NA
-165.5834073333006,39.52267872170581,residential,Lomark,48545530,NA
-165.58531896361995,39.5243585625442,commercial,Lomark,48511161,NA
-165.5861399411547,39.52391193734625,commercial,Lomark,48546109,NA
-165.586092715286,39.525693539742214,commercial,Lomark,691146665,NA
-165.58607156562766,39.527456507459455,commercial,Lomark,691146642,NA
-165.59062664618622,39.53357013841944,commercial,Lomark,48511178,NA
-165.59625808330424,39.54334627362747,commercial,Lomark,48511187,NA
-165.5996498661283,39.549250613806926,commercial,Lomark,48511190,NA
-165.59474088244116,39.54425040464731,commercial,Lomark,48526826,NA
-165.6003499240121,39.55045654962996,commercial,Lomark,48511194,NA
-165.59811479738505,39.55016159675058,commercial,Lomark,48530519,NA
-165.59964180138792,39.550885245266905,commercial,Lomark,48580702,NA
-165.60467062257007,39.547945019056534,commercial,Lomark,48580678,NA
-165.57679196065067,39.51590096016515,residential,Lomark,48512111,NA
-165.57606250633455,39.5160795082278,residential,Lomark,48512113,NA
-165.5763586767772,39.51492009048216,residential,Lomark,48531687,NA
-165.57568094597445,39.515084826297915,residential,Lomark,48557203,NA
-165.5754841934995,39.5165764410148,residential,Lomark,48589010,NA
-165.57322008907005,39.51692429710935,tourism,Lomark,48512131,NA
-165.58097137708515,39.514697521775595,commercial,Lomark,2859179984,NA
-165.58202408073413,39.51539905798095,commercial,Lomark,48552716,NA
-165.57955541831475,39.515045409243875,residential,Lomark,48512198,NA
-165.57994781847137,39.51596466625205,residential,Lomark,48540664,NA
-165.57913691053204,39.514098732500834,residential,Lomark,48557185,NA
-165.57399492235066,39.49728674771877,residential,Lomark,48512834,NA
-165.57311376347783,39.496616535781506,residential,Lomark,2285938818,NA
-165.57488185539046,39.49796956080662,residential,Lomark,48595070,NA
-165.57313954341748,39.49885458794683,residential,Lomark,48567377,NA
-165.57262540829004,39.5017530797841,residential,Lomark,48512864,NA
-165.57235693614433,39.50265367238732,residential,Lomark,48512866,NA
-165.5735060824841,39.50242865223314,residential,Lomark,48586221,NA
-165.57322840219683,39.50330869586731,residential,Lomark,48521565,NA
-165.59721310107528,39.53215421292908,residential,Lomark,48513099,NA
-165.59613861069425,39.53032314099682,residential,Lomark,48513103,NA
-165.59632816655946,39.53362226138626,residential,Lomark,2133953499,NA
-165.5983173931346,39.531432702882206,residential,Lomark,2133953566,NA
-165.59607189770256,39.5314665907057,residential,Lomark,48543796,NA
-165.58925951404484,39.5185537960899,commercial,Lomark,48513112,NA
-165.58927901667278,39.51858537563238,commercial,Lomark,48513113,NA
-165.59135119957313,39.51906470169835,commercial,Lomark,691146690,NA
-165.5878173023825,39.51609221221543,commercial,Lomark,6732450781,NA
-165.58866047742018,39.51895103422036,commercial,Lomark,48543765,NA
-165.58991813051665,39.51967315328179,commercial,Lomark,48513114,NA
-165.58930607042916,39.52003703411297,commercial,Lomark,48525078,NA
-165.59052161686145,39.52070702229265,commercial,Lomark,48513116,NA
-165.59105671309516,39.51906463615638,commercial,Lomark,48525065,NA
-165.591176912052,39.52182702685662,residential,Lomark,48523948,NA
-165.59113142098892,39.520351834024076,commercial,Lomark,3084884150,NA
-165.5892873147738,39.521504748364926,commercial,Lomark,48546151,NA
-165.59170294288316,39.52271993898254,residential,Lomark,48513124,NA
-165.592370161936,39.522375596281854,residential,Lomark,48549875,NA
-165.591584646589,39.5240340437907,residential,Lomark,48543753,NA
-165.60284475655322,39.54377612634759,commercial,Lomark,48514202,NA
-165.6010654006279,39.54478219148016,commercial,Lomark,48514203,NA
-165.60193583501422,39.542197028061885,commercial,Lomark,2858406994,NA
-165.6037967762881,39.545351472898155,commercial,Lomark,48543772,NA
-165.56718625207827,39.517242784875044,tourism,Lomark,3348139875,NA
-165.5691093702112,39.51996492319021,tourism,Lomark,48516827,NA
-165.56840785576065,39.520139464519595,tourism,Lomark,3348139876,NA
-165.5688329358556,39.52113592484137,tourism,Lomark,3348139877,NA
-165.59968150760994,39.53531681846082,residential,Lomark,48517951,NA
-165.60016714312107,39.535062763840024,residential,Lomark,48517957,NA
-165.5990964119644,39.535346203075484,residential,Lomark,48572554,NA
-165.60018835286957,39.53622150020201,residential,Lomark,48529415,NA
-165.5996196299678,39.53455164324078,residential,Lomark,3084904224,NA
-165.58831417575385,39.540510622139585,residential,Lomark,48529188,NA
-165.58659878095062,39.5386576711853,residential,Lomark,48520586,NA
-165.56718304999495,39.534800238704015,residential,Lomark,2135049505,NA
-165.56725895078802,39.53729410273392,residential,Lomark,48554005,NA
-165.5804020432761,39.521049606691896,residential,Lomark,48520499,NA
-165.57977487356968,39.52135731689538,residential,Lomark,48557915,NA
-165.58141577635786,39.52284624389481,residential,Lomark,48520507,NA
-165.58145923353754,39.52292311393797,residential,Lomark,2128245129,Elder Harbor Homes
-165.58206003855784,39.52251353875855,residential,Lomark,48552217,NA
-165.58188000052485,39.52365290373812,residential,Lomark,48520509,NA
-165.58242284416895,39.52451093651025,residential,Lomark,48520518,NA
-165.58257088766499,39.52343715536717,residential,Lomark,48539470,NA
-165.5813090724191,39.524042227251506,residential,Lomark,2133046473,NA
-165.58700243278187,39.53858281666562,residential,Lomark,48595533,NA
-165.5758146964747,39.50548328895989,residential,Lomark,48521632,NA
-165.58399158494018,39.51049267522996,residential,Lomark,48548279,NA
-165.57944324728226,39.50776812331646,residential,Lomark,48521608,NA
-165.5792363001088,39.50854128029756,residential,Lomark,48541048,NA
-165.5796751403504,39.50701497389242,residential,Lomark,48586237,NA
-165.5785866678323,39.5071386841884,residential,Lomark,48521612,NA
-165.5788198130129,39.50636310348677,residential,Lomark,48577049,NA
-165.57847636417836,39.507487232655514,residential,Lomark,48521615,NA
-165.5767076502803,39.506147730320016,residential,Lomark,48521625,NA
-165.5905384141487,39.5551493160476,industrial,Lomark,48521820,NA
-165.58899500219525,39.55059864812717,industrial,Lomark,48549687,NA
-165.59188946664216,39.55581300760995,industrial,Lomark,9839219434,NA
-165.5875682147815,39.553718179834966,industrial,Lomark,8744532980,NA
-165.60277700193836,39.538259171912195,residential,Lomark,48523362,NA
-165.60185902117627,39.53672918259185,residential,Lomark,48586010,NA
-165.60436427586842,39.53739241100457,residential,Lomark,48523371,NA
-165.60590125887978,39.537880743670605,commercial,Lomark,48526869,NA
-165.59488630473854,39.542794083454915,residential,Lomark,48523384,NA
-165.5940926235449,39.54324538730251,residential,Lomark,48523385,NA
-165.5909472237425,39.544867395034665,residential,Lomark,48523421,NA
-165.59118108021804,39.545282246331944,residential,Lomark,7321192313,NA
-165.57383103956303,39.5113304944041,residential,Lomark,48523453,NA
-165.5776127730386,39.4996254489245,residential,Lomark,3392709912,NA
-165.57864764470088,39.4997596992229,residential,Lomark,48589687,NA
-165.57734010307445,39.50053597069286,residential,Lomark,48523466,NA
-165.57719549711936,39.50088030583158,residential,Lomark,48523467,NA
-165.57635466919731,39.50018934915017,residential,Lomark,4006880733,NA
-165.59431991471465,39.53134406715663,commercial,Lomark,48561225,NA
-165.59386530663852,39.53218446287125,commercial,Lomark,48577076,NA
-165.60097752711744,39.5269247900954,residential,Lomark,2857086253,NA
-165.59968629314417,39.526859107249244,residential,Lomark,3753242814,NA
-165.60105541165444,39.528560490070625,residential,Lomark,48583984,NA
-165.58846995128317,39.533354033270946,commercial,Lomark,48523646,NA
-165.58820630166053,39.532836178729134,commercial,Lomark,48576286,NA
-165.58841355193317,39.53495294673119,residential,Lomark,48576410,NA
-165.57411203366223,39.54097039046054,commercial,Lomark,2512003435,NA
-165.60505716031713,39.52367752207352,residential,Lomark,48523738,NA
-165.6030813432314,39.524828306494534,residential,Lomark,48523778,NA
-165.60512390641043,39.52490372969829,residential,Lomark,48572261,NA
-165.60422763232376,39.52672773744266,residential,Lomark,48542319,NA
-165.59614141911038,39.52021800531626,residential,Lomark,48554085,NA
-165.595251333212,39.51866833131715,residential,Lomark,48584008,NA
-165.5927063968206,39.52090437218528,residential,Lomark,48523930,NA
-165.59240368985309,39.5210860683377,residential,Lomark,48523931,NA
-165.59182272899235,39.521470214609714,residential,Lomark,48523935,NA
-165.59295625177316,39.5220179336576,residential,Lomark,48534043,NA
-165.59161076296695,39.521105078684236,residential,Lomark,12687824228,NA
-165.589890458556,39.522550824039975,commercial,Lomark,48523950,NA
-165.58920849527453,39.52288762898758,commercial,Lomark,48523955,NA
-165.58861517591703,39.52187236971526,commercial,Lomark,48546155,Ocean Plaza
-165.56868844332075,39.506000856429644,residential,Lomark,11393302168,NA
-165.58903746402768,39.52018599417833,commercial,Lomark,48525081,NA
-165.58797200937616,39.52073797258874,commercial,Lomark,48525085,NA
-165.58733201993485,39.52109707836011,commercial,Lomark,48525086,NA
-165.58737957225813,39.519689641400056,commercial,Lomark,48552130,NA
-165.58668104370236,39.52146795445086,commercial,Lomark,48525090,NA
-165.5867337778187,39.52005429261968,commercial,Lomark,48552137,NA
-165.58795294058103,39.522216144466775,commercial,Lomark,48546157,NA
-165.58607494414875,39.520398759229614,commercial,Lomark,48543923,NA
-165.58081949577718,39.52502405563349,residential,Lomark,48525094,NA
-165.5800070713168,39.525463895190775,residential,Lomark,48525101,NA
-165.5804162146526,39.52619335223597,residential,Lomark,48529175,NA
-165.5793217160609,39.52428122506635,residential,Lomark,48529172,NA
-165.5785454525045,39.526460297146606,residential,Lomark,48525109,NA
-165.57897208489072,39.526239846115665,residential,Lomark,48525111,NA
-165.57924434136623,39.52672120816394,residential,Lomark,48593255,NA
-165.57153094697804,39.53094821718481,commercial,Lomark,2303890866,NA
-165.5714957159866,39.53225639531764,residential,Lomark,48546117,NA
-165.5655151447959,39.534556542157056,residential,Lomark,48525140,NA
-165.57179388965227,39.51828164725607,tourism,Lomark,48540633,NA
-165.60106062668396,39.5407071227667,commercial,Lomark,48526815,NA
-165.60212892098892,39.539400062780324,commercial,Lomark,2133935896,NA
-165.5965154319442,39.54745761454712,commercial,Lomark,48576339,NA
-165.5915793824686,39.546031126066744,residential,Lomark,48526838,NA
-165.5910888596508,39.54628511562402,residential,Lomark,7321192323,NA
-165.5945788285705,39.55132851910975,residential,Lomark,48529235,NA
-165.59095805391644,39.54635255344619,residential,Lomark,48526839,NA
-165.61092708954274,39.53488173772909,commercial,Lomark,48526862,NA
-165.60863872477302,39.53718257368167,commercial,Lomark,12700502948,NA
-165.6113464737331,39.5347271324547,commercial,Lomark,2148548365,NA
-165.607282143239,39.53703210554014,commercial,Lomark,48526876,NA
-165.6069484743243,39.538037774026954,commercial,Lomark,48563976,NA
-165.58382467462877,39.55189117809031,industrial,Lomark,48545160,NA
-165.57878324548375,39.52334676666835,residential,Lomark,48529137,NA
-165.57909720362534,39.523895158121015,residential,Lomark,48529171,NA
-165.5780877036217,39.52373725282448,residential,Lomark,48531017,NA
-165.57866468342192,39.524673611153396,residential,Lomark,48552164,NA
-165.58798044084082,39.54066577631395,residential,Lomark,48541724,NA
-165.5999365311653,39.536549332215806,residential,Lomark,48529434,NA
-165.60151547377217,39.536402141033115,residential,Lomark,48586001,NA
-165.5992352480799,39.53688447428144,residential,Lomark,48529442,NA
-165.6004165173905,39.53744169274476,residential,Lomark,48533619,NA
-165.600438119117,39.538524108032625,residential,Lomark,48565516,NA
-165.5739664766583,39.52706707833435,tourism,Lomark,48552183,NA
-165.586772281808,39.5186259834855,commercial,Lomark,48531032,NA
-165.588065922422,39.517936834755666,commercial,Lomark,48532369,NA
-165.58627877873366,39.517792811087,commercial,Lomark,48557924,NA
-165.5806308108816,39.501259443807704,residential,Lomark,48531181,NA
-165.58067489188295,39.501130994341686,residential,Lomark,3355575650,NA
-165.585416479753,39.5048978654412,residential,Lomark,48531727,NA
-165.57569256177777,39.513230945459505,residential,Lomark,48531675,NA
-165.57598445064943,39.51395131181531,residential,Lomark,48531678,NA
-165.59290644615805,39.51404426780176,tourism,Lomark,48531691,NA
-165.59105965592505,39.51212353328726,tourism,Lomark,48531692,NA
-165.59404556917943,39.51662968675081,tourism,Lomark,48532434,NA
-165.58947086316522,39.51042346350449,residential,Lomark,48531694,NA
-165.5912373958868,39.51156838793151,tourism,Lomark,48567323,NA
-165.58861521791056,39.50949684245021,residential,Lomark,12128127542,NA
-165.58837130305426,39.50920476952633,tourism,Lomark,48531702,NA
-165.5885888145785,39.50946151053754,tourism,Lomark,12128127545,NA
-165.5879117542233,39.50853720760262,residential,Lomark,11531586305,NA
-165.587301983476,39.50766585368729,residential,Lomark,48531710,NA
-165.5870701485395,39.50725930379833,residential,Lomark,48531715,NA
-165.5877031509788,39.50838409618448,residential,Lomark,11531586288,NA
-165.58716160532333,39.5073245115946,residential,Lomark,48548234,NA
-165.5853957280278,39.50598972239883,residential,Lomark,48548271,NA
-165.58891372787843,39.50866227688113,tourism,Lomark,48531762,NA
-165.58800233484234,39.50796829783696,residential,Lomark,48534971,NA
-165.58740622819337,39.516812210834225,commercial,Lomark,48543769,NA
-165.59817113193287,39.51672497104958,tourism,Lomark,2858395640,NA
-165.59389280473746,39.51674629097574,tourism,Lomark,5439081022,NA
-165.5941389414226,39.516788012220054,tourism,Lomark,12162957818,NA
-165.58390976819658,39.5550957644731,commercial,Lomark,48557761,NA
-165.58531397866636,39.55662492835132,commercial,Lomark,12629409348,NA
-165.58859065111932,39.53650469151956,residential,Lomark,48533334,NA
-165.5933759818582,39.52184072749038,residential,Lomark,48554113,NA
-165.5932046647242,39.52246779751008,residential,Lomark,6635737535,NA
-165.59367204345645,39.52285752122072,residential,Lomark,48550697,NA
-165.60474044455674,39.51996095428493,residential,Lomark,48576923,NA
-165.6061475622816,39.52429355367659,residential,Lomark,48534436,NA
-165.60671070451735,39.52520314464085,residential,Lomark,48534440,NA
-165.60654968614884,39.52408725264562,residential,Lomark,48552634,NA
-165.6079284241078,39.524400096840886,residential,Lomark,48542248,NA
-165.58817304962466,39.50750958451352,residential,Lomark,48534967,NA
-165.58791529489417,39.508254340224404,residential,Lomark,7074137562,NA
-165.58776089062363,39.50873250418295,residential,Lomark,7074149398,NA
-165.58731453563044,39.50855719465654,residential,Lomark,48579682,NA
-165.58610436982613,39.514271325997875,commercial,Lomark,48534984,NA
-165.60400693637789,39.54052808085141,commercial,Lomark,48535023,NA
-165.60717573415042,39.538586799592345,commercial,Lomark,4527170466,NA
-165.57352113129093,39.51563331753119,tourism,Lomark,48539117,NA
-165.5728102541471,39.515783242200094,tourism,Lomark,48557180,NA
-165.57373366617688,39.51612063875201,tourism,Lomark,2167487357,NA
-165.57335541517799,39.515150488803876,tourism,Lomark,2167487371,NA
-165.60306613122012,39.52621995851809,residential,Lomark,48539294,NA
-165.5834236125533,39.5228917181986,residential,Lomark,48539453,NA
-165.5843431658854,39.52447403129003,residential,Lomark,2133042334,NA
-165.5829460173456,39.52409629903338,residential,Lomark,48576314,NA
-165.57087039310036,39.518189904307526,tourism,Lomark,8744391255,NA
-165.57924244575963,39.516200324877055,residential,Lomark,48540678,NA
-165.57965777059871,39.51718428859997,residential,Lomark,48543198,NA
-165.60509854067118,39.52619339494914,residential,Lomark,48542315,NA
-165.6044455812373,39.526592436034356,residential,Lomark,48542317,NA
-165.60483917772643,39.52847956515124,residential,Lomark,48568932,NA
-165.60146606757252,39.52836496698513,residential,Lomark,48542326,NA
-165.6015724688242,39.52829325935907,residential,Lomark,2135164135,NA
-165.5904382114361,39.53697155985834,residential,Lomark,48576320,NA
-165.58950695001928,39.53800516776926,residential,Lomark,48543008,NA
-165.5798907703595,39.51773265602379,residential,Lomark,5184719991,NA
-165.6046258207133,39.52951241996434,residential,Lomark,48543690,NA
-165.59532027278087,39.530284538153104,residential,Lomark,48543747,NA
-165.59070064707737,39.52337771172271,residential,Lomark,48554002,NA
-165.5912150472155,39.52435227889735,residential,Lomark,48550599,NA
-165.58800886913684,39.519324815567025,commercial,Lomark,48552127,NA
-165.58483483859087,39.5211132333966,commercial,Lomark,48552147,NA
-165.5764152485221,39.51297547561857,residential,Lomark,48544074,NA
-165.57202041270534,39.51090719669305,residential,Lomark,48544273,NA
-165.58468379118685,39.55138281161849,commercial,Lomark,950773359,NA
-165.58249162662784,39.52212187122371,residential,Lomark,48552208,NA
-165.57208619216857,39.531894930065484,commercial,Lomark,950773323,NA
-165.56777411040923,39.53445298537191,residential,Lomark,48546130,NA
-165.5681540781007,39.53510390871873,residential,Lomark,48554966,NA
-165.59307973455026,39.52078501210139,commercial,Lomark,691146620,NA
-165.5974898019628,39.52390347292474,residential,Lomark,48546723,NA
-165.58578581927728,39.51179458026247,residential,Lomark,48548224,NA
-165.5856468145788,39.51247481706228,residential,Lomark,48548231,NA
-165.58512907549735,39.50689226666811,residential,Lomark,948850036,NA
-165.5780147669484,39.51328752280063,residential,Lomark,48564172,NA
-165.5724266402662,39.51482600346791,residential,Lomark,48564196,NA
-165.57106114066835,39.51531068878672,tourism,Lomark,48554169,NA
-165.592415128276,39.525103480267326,residential,Lomark,8742110405,NA
-165.5961262874148,39.52156919645069,residential,Lomark,48550665,NA
-165.58197056894915,39.50296057285056,residential,Lomark,48551824,NA
-165.58100031712283,39.50263624739126,residential,Lomark,48596772,NA
-165.58072171843995,39.50353010031757,residential,Lomark,48579637,NA
-165.5845849376339,39.52125959224231,commercial,Lomark,48552149,NA
-165.57372118979802,39.52663122902991,tourism,Lomark,48587566,NA
-165.5748864761428,39.528638164184464,tourism,Lomark,48587574,NA
-165.58016655576853,39.523279730364216,residential,Lomark,48552186,NA
-165.58161577417997,39.52158485028409,residential,Lomark,48576351,NA
-165.57473599772214,39.5189947279144,residential,Lomark,48590906,NA
-165.57341547133325,39.49581210911612,residential,Lomark,48553159,NA
-165.57425695559266,39.496430402607224,residential,Lomark,691131926,NA
-165.56840246533832,39.535483928034274,residential,Lomark,9839221162,NA
-165.56982196221705,39.5364877687494,residential,Lomark,48588222,NA
-165.57227693778339,39.53362551116164,commercial,Lomark,48586399,NA
-165.57311774418986,39.53504983057696,commercial,Lomark,48586402,NA
-165.60707145304264,39.5301481794154,residential,Lomark,48557105,NA
-165.60737022397367,39.52986806584776,residential,Lomark,2148570557,NA
-165.60640996885724,39.53046565519785,residential,Lomark,2141712295,NA
-165.60839446525614,39.530564903788225,residential,Lomark,48562206,NA
-165.57842763986372,39.51426123966696,residential,Lomark,48557191,NA
-165.57472967734952,39.51476178070792,residential,Lomark,48564192,NA
-165.5984872986919,39.5429097879399,commercial,Lomark,48557298,NA
-165.5840537336695,39.55500871998672,commercial,Lomark,48562249,NA
-165.58376657496683,39.555180746523895,commercial,Lomark,48562247,NA
-165.59367130725306,39.513251646079006,tourism,Lomark,48557875,NA
-165.59274567008447,39.51174039547369,tourism,Lomark,2514652214,NA
-165.58045957023757,39.52255364631194,residential,Lomark,691146687,NA
-165.58616787790322,39.50681732521412,residential,Lomark,48558561,NA
-165.58598304469328,39.50753718470353,residential,Lomark,48558567,NA
-165.58618235768628,39.50879620493402,residential,Lomark,6117233478,NA
-165.59967387952997,39.53365660623874,residential,Lomark,2285950560,NA
-165.59486595809108,39.53103204202777,commercial,Lomark,2134009246,NA
-165.5945625444643,39.531815514210514,commercial,Lomark,8837667400,NA
-165.5901550560305,39.524955720309386,commercial,Lomark,2514060151,NA
-165.60787199256654,39.529682754544275,residential,Lomark,2148559775,NA
-165.6089012302321,39.53123984647406,residential,Lomark,2562450516,NA
-165.60036666566265,39.53413754701928,residential,Lomark,3084904226,NA
-165.6006330605214,39.533948756449554,residential,Lomark,3084904223,NA
-165.6132829440773,39.5409827974782,commercial,Lomark,48590938,NA
-165.60724323120922,39.53822670792753,commercial,Lomark,5143691728,NA
-165.60053324174845,39.533852465263216,residential,Lomark,48564015,NA
-165.5733294985816,39.51461719994217,residential,Lomark,2167487353,NA
-165.6004599244099,39.53886947590781,residential,Lomark,48565518,NA
-165.60141609384868,39.537956009956424,residential,Lomark,48571952,NA
-165.5813951984455,39.54689460190509,commercial,Lomark,48566190,NA
-165.59261507041623,39.51214939021282,tourism,Lomark,2514652209,NA
-165.5743951698387,39.499500396703674,residential,Lomark,48595097,NA
-165.60176427507076,39.53805347752331,residential,Lomark,48571953,NA
-165.61206860521293,39.53548350086749,commercial,Lomark,12628762307,NA
-165.6010678919797,39.521596906628055,residential,Lomark,6152595883,NA
-165.60129291124963,39.521776451436274,residential,Lomark,48572494,NA
-165.60312738359625,39.52095865074566,residential,Lomark,48590946,NA
-165.5986710937575,39.53459433033169,residential,Lomark,48572528,NA
-165.58669918807442,39.530256181425166,residential,Lomark,48576302,NA
-165.5866717245808,39.53101901325889,residential,Lomark,2141725040,NA
-165.60374806488605,39.51939710227493,residential,Lomark,48576920,NA
-165.60546252593048,39.52036343591147,residential,Lomark,48576926,NA
-165.57735199440384,39.50095576707955,residential,Lomark,48579641,NA
-165.5782574743458,39.50095410434427,residential,Lomark,48592115,NA
-165.59599601698304,39.518244161444166,residential,Lomark,48586679,NA
-165.60125645688598,39.53572411062624,residential,Lomark,48596193,NA
-165.5799015180888,39.53751767163704,commercial,Lomark,950773348,NA
-165.57761794861798,39.536402213290906,commercial,Lomark,12702674217,NA
-165.5723076956071,39.540730985275054,residential,Lomark,48588183,NA
-165.57850044664815,39.50024894471674,residential,Lomark,48592112,NA
-165.57513313741285,39.49708039403641,residential,Lomark,48589693,NA
-165.57604683286968,39.49765076099033,residential,Lomark,8793108489,NA
-165.5753221944815,39.49647345048485,residential,Lomark,6728139215,NA
-165.58203824618863,39.545194393267856,commercial,Lomark,48594300,NA
-165.58561072998702,39.52666151671591,commercial,Lomark,199420905,NA
-165.58531919934453,39.526144170831124,commercial,Lomark,691146629,NA
-165.59436715313234,39.55699548649617,industrial,Lomark,491334376,Blue Wave Shipping
-165.59247220322257,39.55825673697462,industrial,Lomark,491334391,NA
-165.59197117413012,39.555853129130476,industrial,Lomark,12629409643,NA
-165.58511341633184,39.525788744197804,commercial,Lomark,691146658,NA
-165.58659631755145,39.528371404452805,commercial,Lomark,2133052271,NA
-165.58475304934453,39.52516357026642,commercial,Lomark,691146721,NA
-165.5960092985481,39.521733965789686,residential,Lomark,691146731,NA
-165.59454622513948,39.51748424831073,commercial,Lomark,12162957821,NA
-165.5796969871027,39.547223813577354,commercial,Lomark,950773320,NA
-165.57806530288983,39.538604253618765,commercial,Lomark,950773331,NA
-165.5786882320771,39.53823559862062,commercial,Lomark,12702674218,NA
-165.57856203590254,39.53946362043457,commercial,Lomark,2138171177,NA
-165.57754446147783,39.53768732983048,commercial,Lomark,12702674215,NA
-165.58112020403314,39.54704909761109,commercial,Lomark,950773363,NA
-165.58042582467402,39.537198797281356,commercial,Lomark,950773382,NA
-165.5850174608477,39.55126314442402,commercial,Lomark,6635833445,NA
-165.57934837146385,39.53150719357857,commercial,Lomark,2128118341,NA
-165.5788529314922,39.530347666375555,commercial,Lomark,2135056323,NA
-165.58104733031647,39.523156076631274,residential,Lomark,2128245124,NA
-165.60083106591046,39.53378871184356,residential,Lomark,2132530826,NA
-165.59893329343336,39.53934107349202,commercial,Lomark,2133919888,NA
-165.5991933309978,39.539794271765494,commercial,Lomark,2133919890,NA
-165.59733176650298,39.54082874747889,commercial,Lomark,2133919889,NA
-165.59723739915682,39.540881498440804,commercial,Lomark,2133919899,NA
-165.59786639163184,39.54176034536511,commercial,Lomark,2133919897,NA
-165.59972856952413,39.54072713208726,commercial,Lomark,2133919907,NA
-165.5976532907945,39.541898043887734,commercial,Lomark,2133919903,NA
-165.59860697329043,39.54135367042492,commercial,Lomark,2133919910,NA
-165.59566941205463,39.533953865114206,residential,Lomark,3753220742,NA
-165.5977320268135,39.53603381867297,residential,Lomark,2133953529,NA
-165.59573650809108,39.53253987885831,residential,Lomark,2133953567,NA
-165.59562659151817,39.5325992977694,residential,Lomark,3753224493,NA
-165.59586576619566,39.53245636046271,residential,Lomark,3753224494,NA
-165.58115350153332,39.51576497057312,residential,Lomark,2133988887,NA
-165.5947698766063,39.530777824014486,residential,Lomark,2134009240,NA
-165.5722539696829,39.542033329244624,residential,Lomark,2135049501,NA
-165.6063016080877,39.53027556883951,residential,Lomark,2141712294,NA
-165.60627711171458,39.530545939876625,residential,Lomark,2302968153,NA
-165.5893504907268,39.52964817232533,commercial,Lomark,2141720789,NA
-165.58925090142725,39.52943627859862,commercial,Lomark,2141720812,NA
-165.58914725860691,39.52925836396799,commercial,Lomark,2141720809,NA
-165.59363880600375,39.539951152263946,commercial,Lomark,2143016529,NA
-165.61117180033935,39.534455589261974,residential,Lomark,2148547890,NA
-165.6118352851278,39.53436177862563,commercial,Lomark,2148547920,NA
-165.61141632027642,39.534348710216484,commercial,Lomark,2148547933,NA
-165.61315775612294,39.535314365580724,commercial,Lomark,5143456928,NA
-165.61135768688638,39.53430935420588,commercial,Lomark,2148547967,NA
-165.61153822804064,39.53462566065793,commercial,Lomark,2148547952,NA
-165.6115374279716,39.53458247489767,commercial,Lomark,2148547965,NA
-165.61138062270214,39.53474148020411,commercial,Lomark,4065653874,NA
-165.60751022544608,39.52955375551111,residential,Lomark,2148559756,NA
-165.60770223940958,39.529794733451645,residential,Lomark,2148559765,NA
-165.6077445352352,39.529802991970605,residential,Lomark,2148559782,NA
-165.6078735702543,39.529647087179605,residential,Lomark,2148564405,NA
-165.60768350263191,39.52936688040075,residential,Lomark,2148559801,NA
-165.607775154864,39.52942862672334,residential,Lomark,2148559812,NA
-165.58100540405448,39.49893445821534,residential,Lomark,2408343142,NA
-165.58087274438992,39.49937108493621,residential,Lomark,5436126723,NA
-165.59071452972265,39.524626357169645,commercial,Lomark,2514060152,NA
-165.59113125751645,39.52566355088147,commercial,Lomark,2514060800,NA
-165.5919078392953,39.51120162997859,tourism,Lomark,2514652212,NA
-165.59721274425615,39.542216594900175,commercial,Lomark,2858138941,NA
-165.59696350861552,39.54178810610754,commercial,Lomark,2858138942,NA
-165.59668421361366,39.54128875297403,commercial,Lomark,2858138951,NA
-165.60150681224695,39.5424433388314,commercial,Lomark,2858406995,NA
-165.60234680660875,39.54338165174412,commercial,Lomark,7074172227,NA
-165.601198184812,39.541376180433424,commercial,Lomark,12669120965,NA
-165.58113347870062,39.51508729000961,commercial,Lomark,2859179983,NA
